Year,MPA,FisheryConsumption
-1.4638501094227998,-0.5925190786479013,-1.2736994646425912
-0.8783100656536799,-1.916783076392201,-0.42076896266695163
-0.29277002188455997,0.5185008304311289,-0.3848683566255365
0.29277002188455997,0.3022543287812345,-0.26501904299771856
0.8783100656536799,0.5368100769102772,0.3865945992643254
1.4638501094227998,1.1517369189174718,1.9577612276684668
