Central Europe and the Baltics,707320.53,699930.0,711868.27,679416.39,667846.97,649552.9,20.9487757841186,19.199308509922,20.9503523320477,18.8849260930773,18.8845986620575,9.0630465
Switzerland,3665.0,3396.0,3740.44,3844.03,3849.93,3985.93,20.9487757841186,19.199308509922,20.9503523320477,18.8849260930773,18.8845986620575,9.0630465
Channel Islands,4108.2,4669.6,4428.2,3180.72,3332.51,3480.0,20.9487757841186,19.199308509922,20.9503523320477,18.8849260930773,18.8845986620575,9.0630465
Chile,3554763.22,3658914.81,3787588.99,3688721.13,3834716.59,4214240.49,28.814450666394,28.814450666394,41.19151,41.32516,41.32516098,41.3541069
China,79935166.11,80966168.45,82593752.45,83929521.5,85948133.98,88567716.02,5.40683189597192,5.40683189597192,5.406831,5.479009,5.479008675,5.4790087
Cote d'Ivoire,99748.74,113787.03,115014.87,80009.14,109992.91,106143.34,0.0745659769547534,0.0745659769547534,0.074566,0.072576,0.072575644,0.0725756
Cameroon,270592.0,287453.0,303861.82,290138.0,300138.0,309153.0,3.40964063973876,3.40964063973876,11.46265,10.8919,10.89189816,10.8918982
"Congo, Dem. Rep.",241580.0,241880.0,242290.0,222440.0,233860.0,309153.0,0.236439195438816,0.236439195438816,0.236432,0.236432,0.236431941,0.2364319
"Congo, Rep.",95727.0,99374.0,71080.84,71537.35,70330.0,65110.79,3.2117029732529,3.2117029732529,3.211738,3.010546,3.010546446,3.0105464
Colombia,206746.5,214337.22,283097.95,271273.45,322551.18,312511.99,17.0698862847978,17.0698862847978,17.06084,17.1657,17.16570282,17.0900021
Comoros,206746.5,214337.22,283097.95,271273.45,322551.18,312511.99,0.0226364027578958,0.0226364027578958,0.022636,0.374477,0.374477267,0.3744773
Cabo Verde,18617.0,26593.23,17195.32,19507.25,11651.87,7793.94,0.0006769939880236,0.0006769939880236,0.000677,0.000677,0.000676994,0.000677
Costa Rica,33622.83,36377.57,39814.97,42948.32,46907.39,50441.11,0.833447452118705,0.833447452118705,2.614376,2.728769,2.728768587,28.9516144
Caribbean small states,387552.31,353483.21,334742.29,302504.19,304080.65,321345.44,1.39319343853239,1.39319343853239,1.39840043148118,1.44818013322145,1.44817743293952,28.9516144
Cuba,52758.0,51249.0,45468.3,46096.2,40717.4,29923.9,4.3249505259467,4.3249505259467,3.851971,3.852249,3.852249146,3.8522491
Curacao,32626.13,37911.03,29213.84,23051.82,25027.24,8826.8,0.0341709310928601,0.0341709310928601,0.038174,0.038174,0.038173836,0.0381738
Cayman Islands,135.0,135.0,204.0,207.0,210.0,213.0,0.0776734150587337,0.0776734150587337,0.077673,0.077673,0.077673122,0.0776731
Cyprus,9031.11,8837.05,9638.34,8669.87,9263.59,8894.92,0.122715523666451,0.122715523666451,0.123078,8.620539,8.620538712,8.6205378
Czechia,25242.0,25401.0,24707.0,24130.0,24305.0,22640.0,0.122715523666451,0.122715523666451,0.123078,8.620539,8.620538712,8.6205378
Germany,284216.0,313409.0,265150.8,244352.57,220301.27,206266.0,45.3573960418849,45.3573960418849,45.38045,45.38863,45.46042633,45.4581184
Djibouti,284216.0,313409.0,265150.8,244352.57,220301.27,206266.0,0.167867459666831,0.167867459666831,0.167865,0.167865,0.167864516,0.1678645
Dominica,784.0,762.0,860.4,527.1,289.47,292.5,0.105277967308817,0.105277967308817,0.034827,0.034789,0.034776829,0.0333271
Denmark,941987.0,825635.0,678639.49,775529.39,507002.33,496114.2,17.8489925277439,17.8489925277439,17.91984,18.32221,18.32213974,18.3222065
Dominican Republic,18363.54,16929.42,19231.01,17494.13,21416.88,21760.0,17.9579055499101,17.9579055499101,17.95776,17.95776,17.95775986,17.276762
Algeria,108342.63,120166.41,105388.57,76954.71,83979.29,85998.0,0.0854831025889078,0.0854831025889078,0.085483,0.068023,0.068022594,0.0680226
East Asia & Pacific (excluding high income),124549634.3,126161759.1,127757552.75,128615528.29,129849873.74,132464361.14,4.23909256599744,4.23910463529243,4.15151052080295,4.34332289628422,4.40941016114973,0.0680226
Early-demographic dividend,63752502.68,68391330.78,66795438.59,66924724.25,68914735.2,68318781.57,3.90037362104261,3.90035227104162,4.74418650302073,4.73794782387247,4.83618408024845,0.0680226
East Asia & Pacific,134536316.89,136298377.13,137804179.03,138496058.31,139808586.24,138230416.14,16.874752899805,16.8747688659699,16.8227795011737,17.0391969786142,18.3482535073468,0.0680226
Europe & Central Asia (excluding high income),6185561.48,6507837.25,6722169.83,6769710.0,6919749.04,6789560.56,2.64655391473431,2.64655391473431,2.64682507242863,8.78288693479826,8.43445874217953,0.0680226
Europe & Central Asia,19058974.14,19299255.14,18690121.12,18611359.8,18755161.37,18002738.75,5.55279397323292,5.48184724593579,5.73727797645965,10.8175669589982,10.7264719516594,0.0680226
Ecuador,1108129.0,1179204.0,1304010.22,1410927.23,1767241.89,1811374.27,13.3461718314051,13.3461718314051,13.34592,13.34592,13.34592247,19.1484432
"Egypt, Arab Rep.",1777824.17,1967517.0,2038992.34,2010580.0,2001959.4,1992627.0,4.95148884185994,4.95148884185994,4.951488,4.951488,4.951487541,4.9514875
Euro area,4522080.75,4459823.01,4141186.0,3788300.58,3856092.32,3815972.95,23.4369239216171,22.8347628683601,25.2916002317012,24.9784370117602,24.8771653460058,4.9514875
Eritrea,3932.59,5651.24,5444.4,3744.0,1493.16,1594.54,0.0,0.0,0.0,0.0,0.0,0.0
Spain,1266209.09,1287623.92,1193951.31,1074907.26,1083032.77,1085165.22,8.37411263885255,8.37411263885255,12.68843,12.7587,12.75744438,12.7854223
Estonia,83690.46,87994.66,87816.97,75232.59,73085.0,74739.56,18.6204423838105,18.6204423838105,18.63492,18.77884,18.77870941,18.7789497
Ethiopia,56127.1,63885.77,59430.89,60536.0,73880.0,102470.0,18.6204423838105,18.6204423838105,18.63492,18.77884,18.77870941,18.7789497
European Union,6073842.01,5882773.0,5369335.72,5099260.27,4881035.23,4778832.52,21.4221211171249,21.0121590207669,22.676751112217,22.4841026902141,22.4685523549019,18.7789497
Fragile and conflict affected situations,7291053.58,7302264.02,7257023.69,7128164.31,6936603.09,6606422.46,21.4221211171249,21.0121590207669,22.676751112217,22.4841026902141,22.4685523549019,18.7789497
Finland,205211.9,189364.09,179213.09,163621.9,147681.4,138964.6,10.5099633551937,10.5099633551937,12.11062,11.98687,11.98700523,11.9924765
Fiji,47745.0,43029.41,42003.87,37919.42,33215.58,32837.2,0.924879431405508,0.924879431405508,0.92488,0.92488,0.924879611,0.9248796
France,742968.11,766121.48,720260.92,669512.04,704111.64,735365.83,45.0457953940979,45.0457953940979,48.92877,50.35653,49.82694626,49.8158798
Faroe Islands,788758.0,739031.0,748204.3,739927.1,656362.9,714655.1,0.0108312493723335,0.0108312493723335,0.010831,0.010831,0.010831232,0.0108312
"Micronesia, Fed. Sts.",101417.0,137920.65,181769.51,193747.86,166333.97,714655.1,0.0157723799070518,0.0157723799070518,0.015772,0.015772,0.01577238,0.0157724
Gabon,29050.0,29062.0,29062.0,28952.0,29912.0,31097.0,28.8271766191915,28.8271766191915,28.82714,28.82714,28.82713699,28.827137
